Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
SWASTIK,Swastik Laghubitta Bittiya Sanstha Limited,Microcredit,"1,844.90",1.07 Ar,+0.28%,-3.10%,-9.78%,-22.32%,+352.85%,+352.85%,21.11,87.39,12.58,93412.14,72913.39,+28.11%,52587.21,42129.68,+24.82%,12191.29,9240.49,+31.93%,21.11,21.33,-1.05%,146.61,158.94,-7.76%,855649.04,757323.68,+12.98%,770981.09,665536.56,+15.84%,57750.0,57750.0,0.00%,26917.95,34037.12,-20.92%,0.144,9.1059
SWBBL,Swabalamban Bikas Bank,Microcredit,670.00,11.10 Ar,+0.90%,+0.30%,-2.19%,-9.34%,-14.39%,-26.67%,35.41,18.92,2.77,3656323.85,2569172.06,+42.32%,2071206.13,1411465.93,+46.74%,619756.39,322725.55,+92.04%,35.41,24.59,+44.03%,241.91,226.59,+6.76%,28092868.49,26606639.95,+5.59%,23859358.75,22641328.6,+5.38%,1750000.0,1750000.0,0.00%,2483509.75,2215311.35,+12.11%,0.1464,5.6358
SWMF,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,Microcredit,579.00,6.41 Ar,-0.43%,-1.36%,-7.66%,-14.20%,-17.39%,-34.82%,19.69,29.4,3.73,1745722.05,1206743.43,+44.66%,1011181.45,660545.98,+53.08%,217849.11,189376.76,+15.03%,19.69,22.82,-13.72%,155.26,152.82,+1.59%,13210267.62,13037997.22,+1.32%,11492651.77,11347319.34,+1.28%,1106286.3,1106286.3,0.00%,611329.55,584391.58,+4.61%,0.1268,6.691
SYPNL,SY Panel Nepal Limited,Manufacturing And Processing,"1,281.00",16.76 Ar,+0.12%,+2.95%,-4.55%,-11.04%,+264.23%,+264.23%,5.16,248.19,11.46,815901.29,532575.49,+53.20%,295611.36,179652.52,+64.55%,67516.49,30219.74,+123.42%,5.16,3.08,+67.56%,111.78,108.94,+2.61%,1734566.35,1716943.48,+1.03%,272282.01,291410.93,-6.56%,1308136.1,1308136.1,0.00%,154148.24,116896.18,+31.87%,0.0462,0.1862
TAMOR,Sanima Middle Tamor Hydropower Limited,Hydro Power,503.00,16.76 Ar,-0.20%,+4.36%,+11.90%,+8.57%,-0.13%,+55.01%,18.73,26.85,3.9,2025176.1,1311728.6,+54.39%,1772759.9,1134531.53,+56.25%,624291.37,251016.36,+148.71%,18.73,10.04,+86.53%,128.83,117.67,+9.49%,14339356.98,14056020.73,+2.02%,10046000.26,10134633.34,-0.87%,3332497.0,3332497.0,0.00%,960859.72,588890.38,+63.16%,0.1454,2.3399
TPC,Terhathum Power Company Limited,Hydro Power,344.00,2.75 Ar,0.00%,-1.71%,-4.44%,-7.03%,+3.12%,+91.54%,11.17,30.8,3.32,182612.26,130443.86,+39.99%,124604.16,89377.58,+39.41%,89339.14,62947.97,+41.93%,11.17,10.49,+6.44%,103.64,100.45,+3.17%,1176004.35,1198513.28,-1.88%,346909.94,394916.64,-12.16%,800000.0,800000.0,0.00%,29094.41,3596.63,+708.93%,0.1078,0.4184
TPKHL,Taksar Pikhuwa Khola Hydropower Limited,Hydro Power,515.00,6.18 Ar,+1.98%,+1.18%,-6.36%,+49.28%,+49.28%,+49.28%,2.96,173.71,5.03,250247.77,193768.84,+29.15%,233612.87,170423.5,+37.08%,35575.68,30345.11,+17.24%,2.96,5.21,-43.07%,102.44,104.03,-1.53%,2086644.42,2038232.19,+2.38%,857316.71,1229983.12,-30.30%,1200000.0,776933.2,+54.45%,29327.7,31315.87,-6.35%,0.0289,0.6974
TRH,Taragaon Regency Hotel,Hotels,790.00,15.50 Ar,-1.13%,-3.42%,+0.51%,+2.93%,-14.01%,+122.67%,-35.97,-21.96,6.66,416221.93,235174.53,+76.98%,77984.81,-68473.32,-213.89%,-705788.59,-144831.73,+387.32%,-35.97,-9.84,+265.49%,118.71,147.3,-19.41%,3601445.93,4102545.77,-12.21%,1272296.16,1212439.14,+4.94%,1962120.16,1962120.16,0.00%,367029.61,927986.46,-60.45%,-0.303,0.5462
TSHL,Three Star Hydropower Limited,Hydro Power,333.40,1.64 Ar,-0.09%,-1.36%,-13.43%,-42.13%,-58.84%,+18.86%,-6.4,-52.09,5.42,135868.57,98028.85,+38.60%,119131.66,54602.21,+118.18%,-31523.66,-33911.15,-7.04%,-6.4,-9.18,-30.28%,61.47,60.99,+0.79%,1414217.91,1348289.69,+4.89%,1111464.54,1047923.79,+6.06%,492500.0,492500.0,0.00%,-189746.63,-192134.11,-1.24%,-0.1041,3.6712
TTL,Trade Tower Limited,Trading,680.00,5.55 Ar,+0.16%,-1.45%,-6.85%,-17.27%,-16.20%,+68.86%,0.91,751.22,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVCL,Trishuli Jal Vidhyut Company Limited,Hydro Power,330.00,6.11 Ar,-1.49%,-6.78%,-31.35%,-35.67%,-27.76%,+11.94%,-7.36,-44.85,4.34,0.0,0.0,0.00%,0.0,0.0,0.00%,-131655.36,-94033.04,+40.01%,-7.36,-7.01,+5.01%,76.12,78.22,-2.69%,8355917.38,7763608.88,+7.63%,6994040.21,6364109.39,+9.90%,1789162.77,1789162.77,0.00%,-427285.6,-389663.28,+9.66%,-0.0967,5.1356
UAIL,United Ajod Insurance Limited,Non Life Insurance,363.30,8.39 Ar,-0.87%,-6.56%,-18.36%,-21.60%,-21.84%,-25.84%,2.73,133.0,1.38,1805210.21,1262868.41,+42.95%,743980.46,371348.1,+100.35%,63099.83,-69790.49,-190.41%,2.73,-4.03,-167.81%,188.01,174.73,+7.60%,9053967.9,7822137.16,+15.75%,4710849.31,3785778.19,+24.44%,2310000.0,2310000.0,0.00%,143910.18,54977.97,+161.76%,0.0145,1.0847
UHEWA,Upper Hewakhola Hydropower Company Limited,Hydro Power,583.60,2.92 Ar,-1.92%,-3.38%,+2.37%,-1.75%,+16.56%,+369.27%,18.91,30.87,4.86,261670.88,191556.86,+36.60%,252990.59,187332.96,+35.05%,108703.99,80728.39,+34.65%,18.91,18.72,+0.99%,119.99,114.97,+4.36%,1608019.71,1573815.51,+2.17%,918094.25,912730.87,+0.59%,575000.0,575000.0,0.00%,114925.46,86084.63,+33.50%,0.1576,1.3307
ULBSL,Upakar Laghubitta Bittiya Sanstha Limited,Microcredit,"2,926.00",3.11 Ar,+4.87%,+21.51%,+5.48%,+1.05%,-18.23%,+275.98%,52.93,55.28,9.58,379140.0,275187.0,+37.78%,215388.0,151509.0,+42.16%,56182.0,30652.02,+83.29%,52.93,38.5,+37.47%,305.54,276.96,+10.32%,2882694.2,3297432.14,-12.58%,2558369.41,3003444.68,-14.82%,106148.2,106148.2,0.00%,218176.59,187839.27,+16.15%,0.1732,7.8883
ULHC,Upper Lohore Khola Hydropower Company Limited,Hydro Power,300.00,1.53 Ar,+3.09%,-0.33%,-18.72%,-35.55%,-36.71%,+13.64%,-5.69,-52.7,3.39,69820.76,56219.68,+24.19%,53212.4,42369.78,+25.59%,-29018.59,-4127.97,+602.97%,-5.69,-1.08,+427.23%,88.51,93.5,-5.34%,1189910.0,1214930.15,-2.06%,738700.01,682509.45,+8.23%,509804.0,509804.0,0.00%,-58594.01,-33128.39,+76.87%,-0.0643,1.6372
UMHL,United Modi Hydropower,Hydro Power,562.40,6.92 Ar,+0.70%,+0.45%,-2.63%,-3.03%,+4.45%,+26.00%,5.74,98.0,5.31,282985.0,215298.0,+31.44%,267858.0,201008.0,+33.26%,75562.0,50245.0,+50.39%,5.74,5.44,+5.41%,105.98,111.68,-5.10%,2210594.0,2177697.0,+1.51%,815584.0,803471.0,+1.51%,1316635.0,1230500.0,+7.00%,78735.0,143728.0,-45.22%,0.0542,0.5846
UMRH,United IDI Mardi RB Hydropower Limited,Hydro Power,514.00,2.37 Ar,0.00%,-1.10%,-4.28%,-5.69%,-8.15%,+5.26%,11.53,44.59,4.59,180288.54,159856.26,+12.78%,157112.38,140587.04,+11.75%,55777.8,69508.4,-19.75%,11.53,19.15,-39.82%,112.0,114.84,-2.47%,1404031.95,1431564.61,-1.92%,862097.82,875899.88,-1.58%,483865.2,483865.2,0.00%,58068.94,71799.54,-19.12%,0.1029,1.5908
UNHPL,Union Hydropower Limited,Hydro Power,353.70,2.65 Ar,-0.08%,-1.20%,-8.08%,-17.92%,-17.87%,-14.11%,4.36,81.18,3.37,81315.96,63512.38,+28.03%,79389.37,62016.98,+28.01%,32678.58,29457.2,+10.94%,4.36,5.24,-16.80%,105.02,104.59,+0.41%,790772.42,787686.24,+0.39%,3153.08,3288.28,-4.11%,750000.0,750000.0,0.00%,37619.34,34397.96,+9.37%,0.0415,0.004
UNL,Unilever Nepal,Manufacturing And Processing,"46,250.00",42.58 Ar,+0.11%,-2.01%,-2.01%,-0.96%,+0.40%,+193.32%,1712.27,27.01,8.35,8036200.0,5762300.0,+39.46%,4118200.0,2999500.0,+37.30%,1577000.0,1186100.0,+32.96%,1712.27,1717.12,-0.28%,5537.13,5114.98,+8.25%,7729400.0,7297100.0,+5.92%,2629900.0,2586400.0,+1.68%,92100.0,92100.0,0.00%,5007600.0,4618800.0,+8.42%,0.3092,0.5157
UNLB,Unique Nepal Laghubitta Bittiya Sanstha Limited,Microcredit,"1,234.80",1.83 Ar,+0.81%,-0.42%,-1.24%,-11.92%,-39.55%,+24.80%,34.39,35.9,4.99,510745.66,376116.13,+35.79%,261372.0,191525.95,+36.47%,51097.79,13533.87,+277.55%,34.39,12.15,+183.17%,247.59,222.36,+11.34%,3873077.76,3756779.46,+3.10%,3505222.28,3426404.87,+2.30%,148575.0,148575.0,0.00%,219280.49,181799.59,+20.62%,0.1389,9.5288
UPCL,Universal Power Company Ltd,Hydro Power,344.00,7.84 Ar,+1.50%,+3.30%,-5.75%,-7.28%,-1.41%,-6.07%,1.13,305.66,3.14,239675.99,178563.99,+34.22%,184591.51,140207.22,+31.66%,27968.11,20506.23,+36.39%,1.13,1.1,+2.29%,109.67,114.95,-4.59%,4245653.64,4407679.28,-3.68%,1520221.61,1551003.58,-1.98%,2485123.62,2485123.62,0.00%,240308.41,371552.09,-35.32%,0.0103,0.5578
UPPER,Upper Tamakoshi Hydropower Ltd,Hydro Power,182.00,38.55 Ar,-0.76%,-1.09%,-6.71%,-10.83%,-4.25%,-53.21%,4.37,41.63,4.09,10668812.79,7718105.75,+38.23%,10409836.54,7529543.63,+38.25%,925934.77,286757.55,+222.90%,4.37,1.81,+142.17%,44.48,46.69,-4.74%,80943425.81,81320181.88,-0.46%,71522351.83,71430706.4,+0.13%,21180000.0,21180000.0,0.00%,-11758926.02,-11290524.53,+4.15%,0.0982,7.5917
USHEC,Upper Solu Hydro Electric Company Limited,Hydro Power,492.20,6.64 Ar,+1.69%,-0.77%,-1.16%,-3.87%,+5.85%,+37.87%,15.46,31.83,4.14,738286.14,623873.44,+18.34%,635997.24,549336.8,+15.78%,208763.01,206841.8,+0.93%,15.46,20.43,-24.30%,119.02,118.95,+0.06%,4810204.56,4847388.14,-0.77%,3203449.22,3241585.09,-1.18%,1350000.0,1350000.0,0.00%,256755.35,255803.05,+0.37%,0.1299,1.9937
USHL,Upper Syange Hydropower Limited,Hydro Power,515.00,1.13 Ar,+0.19%,-3.50%,-5.33%,-15.16%,-31.55%,+84.65%,0.87,594.3,5.14,65534.33,55301.0,+18.50%,62356.86,53024.6,+17.60%,1906.44,8585.48,-77.79%,0.87,5.2,-83.35%,100.1,95.74,+4.56%,608492.41,595614.96,+2.16%,388274.56,384993.73,+0.85%,220000.0,220000.0,0.00%,217.85,-9378.77,-102.32%,0.0087,1.7631
USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,Microcredit,"1,012.70",2.50 Ar,+1.78%,+4.40%,-12.69%,-20.26%,-49.62%,-35.02%,28.02,36.15,5.66,546659.36,396858.76,+37.75%,311350.8,221785.78,+40.38%,69161.09,44325.54,+56.03%,28.02,23.94,+17.02%,178.87,168.81,+5.96%,4410752.86,4296551.49,+2.66%,3969194.99,3880021.06,+2.30%,246865.74,246865.74,0.00%,194692.14,169856.58,+14.62%,0.1567,8.9891
VLBS,Vijaya Laghubitta Bittiya Sanstha,Microcredit,619.00,4.61 Ar,0.00%,-0.16%,-7.65%,-17.14%,-23.19%,-46.41%,24.78,24.98,3.56,1348655.39,776365.04,+73.71%,742451.39,320671.53,+131.53%,196159.56,-26796.15,-832.04%,24.78,-4.51,-649.03%,173.82,158.39,+9.74%,11773047.99,11977210.9,-1.70%,10396872.24,10723180.34,-3.04%,791722.06,791722.06,0.00%,584453.69,462308.5,+26.42%,0.1426,7.5549
VLUCL,Vision Lumbini Urja Company Limited,Hydro Power,379.50,7.26 Ar,+1.20%,-1.04%,-11.54%,-23.33%,-32.11%,-5.55%,4.73,80.24,2.76,582327.54,389315.49,+49.58%,528206.59,356472.09,+48.18%,90455.71,-100566.89,-189.95%,4.73,-7.01,-167.46%,137.71,127.73,+7.82%,6683226.33,6490381.55,+2.97%,4049456.58,4047634.4,+0.05%,1912500.0,1912500.0,0.00%,721269.75,530247.16,+36.03%,0.0343,1.5375
WNLB,Wean Nepal Laghubitta Bittiya Sanstha Limited,Microcredit,"1,055.00",88.98 Cr,+8.76%,-4.95%,-22.14%,-27.24%,-49.49%,+26.24%,9.89,106.65,8.07,116663.77,87301.24,+33.63%,64143.12,47267.12,+35.70%,8342.75,8604.36,-3.04%,9.89,13.6,-27.28%,130.74,131.8,-0.81%,981258.32,989816.29,-0.86%,870994.03,878654.56,-0.87%,84340.55,84340.55,0.00%,25923.73,26821.19,-3.35%,0.0756,7.8991
YMHL,Yambaling Hydropower Limited,Hydro Power,562.00,3.93 Ar,-0.35%,-5.37%,-11.65%,+62.90%,+62.90%,+62.90%,-16.04,-35.04,6.01,180118.75,148767.45,+21.07%,142611.8,134210.72,+6.26%,-112279.3,-84564.96,+32.77%,-16.04,-26.85,-40.25%,93.47,99.71,-6.25%,1861868.21,1870463.04,-0.46%,1215811.44,1459938.94,-16.72%,700000.0,420000.0,+66.67%,-45683.28,-1215.96,"+3,656.98%",-0.1716,1.8819
